whisky_link,whisky_name,whisky_age,bottling_date,whisky_name_suffix,alcohol_pct
https://www.whisky.com/whisky-database/details/bladnoch-17.html,Bladnoch,23Y,/ 2001,,- 53.6%
https://www.whisky.com/whisky-database/details/bladnoch-frangipane-canape-wemyss.html,Bladnoch,26Y,/ 2016,"Frangipane Canapé, Wemyss",- 46%
https://www.whisky.com/whisky-database/details/blair-athol-74.html,Blair Athol,,,,- 43%
https://www.whisky.com/whisky-database/details/blair-athol-athol-single-cask-seasons.html,Blair Athol,,/ 2020,Single Cask Seasons,- 48.4%
https://www.whisky.com/whisky-database/details/blair-athol-57.html,Blair Athol,,/ 2017,,- 46%
https://www.whisky.com/whisky-database/details/blair-athol-first-fill-oloroso-sherry-red-cask-company.html,Blair Athol,9Y,/ 2023,First Fill Oloroso Sherry - Red Cask Company,- 55.7%
https://www.whisky.com/whisky-database/details/blair-athol-70.html,Blair Athol,10Y,/ 2018,,- 43%
https://www.whisky.com/whisky-database/details/blair-athol-athol-old-particular-1.html,Blair Athol,10Y,/ 2019,Athol Old Particular,- 48.4%
https://www.whisky.com/whisky-database/details/blair-athol-by-the-caskhound.html,Blair Athol,10Y,/ 2020,by The Caskhound,- 56.6%
https://www.whisky.com/whisky-database/details/blair-athol-smws-6867-iced-pepper-spiced-cookies.html,Blair Athol,10Y,/ 2021,SMWS 68.67 - Iced pepper spiced cookies,- 61.3%
https://www.whisky.com/whisky-database/details/blair-athol-the-red-door-ai.html,Blair Athol,11Y,/ 2019,The Red Door / AI,- 55.2%
https://www.whisky.com/whisky-database/details/blair-athol-86.html,Blair Athol,11Y,/ 2020,,- 56.5%
https://www.whisky.com/whisky-database/details/blair-athol-the-single-cask.html,Blair Athol,11Y,/ 2020,The Single Cask,- 53.9%
https://www.whisky.com/whisky-database/details/blair-athol-athol-the-maltman.html,Blair Athol,11Y,/ 2020,The Maltman,- 55.9%
https://www.whisky.com/whisky-database/details/blair-athol-94.html,Blair Athol,11Y,/ 2021,,- 54%
https://www.whisky.com/whisky-database/details/blair-athol-brig-o-perth.html,Blair Athol,11Y,,Brig O' Perth,- 54.7%
https://www.whisky.com/whisky-database/details/blair-athol-27.html,Blair Athol,12Y,,,- 50%
https://www.whisky.com/whisky-database/details/blair-athol-athol-celtic-whisky.html,Blair Athol,12Y,/ 2020,Celtic Whisky,- 46%
https://www.whisky.com/whisky-database/details/blair-athol-athol-chapter-six-crows.html,Blair Athol,12Y,/ 2021,Chapter Six: Crows,- 55.8%
https://www.whisky.com/whisky-database/details/blair-athol-athol-chapter-six-crows-1.html,Blair Athol,12Y,/ 2021,Chapter Six: Crows,- 56.3%
https://www.whisky.com/whisky-database/details/blair-athol-1st-fill-syrah-cask-ds-tayman.html,Blair Athol,12Y,/ 2022,1st Fill Syrah Cask DS Tayman,- 46%
https://www.whisky.com/whisky-database/details/blair-athol-whisky-erlebnis-batch-003-erles-whiskyecke.html,Blair Athol,13Y,/ 2021,Whisky ERLEBNIS Batch #003 / Erles Whiskyecke,- 52.3%
https://www.whisky.com/whisky-database/details/blair-athol-box-nebula-ii.html,Blair Athol,13Y,/ 2022,Box Nebula II,- 57.2%
https://www.whisky.com/whisky-database/details/blair-athol-single-cask.html,Blair Athol,14Y,,Single Cask,- 46%
https://www.whisky.com/whisky-database/details/blair-athol-the-tastful-8.html,Blair Athol,14Y,,The Tastful 8,- 53.7%
https://www.whisky.com/whisky-database/details/blair-athol-78.html,Blair Athol,16Y,/ 2012,,- 56.9%
https://www.whisky.com/whisky-database/details/blair-athol-edition-spirits.html,Blair Athol,19Y,/ 2014,Edition Spirits,- 54.4%
https://www.whisky.com/whisky-database/details/blair-athol-76.html,Blair Athol,23Y,/ 2012,,- 50.1%
https://www.whisky.com/whisky-database/details/blair-athol-9.html,Blair Athol,25Y,/ 2013,,- 46%
https://www.whisky.com/whisky-database/details/blantons-straight-from-the-barrel-7.html,Blantons,,,Straight from the Barrel,- 64.2%
https://www.whisky.com/whisky-database/details/blantons-straight-from-the-barrel-4.html,Blantons,,/ 2012,Straight from the Barrel,- 64%
https://www.whisky.com/whisky-database/details/blantons-straight-from-the-barrel-5.html,Blantons,,/ 2014,Straight from the Barrel,- 66.65%
https://www.whisky.com/whisky-database/details/blantons.html,Blantons,,/ 2015,,- 65.6%
https://www.whisky.com/whisky-database/details/blaue-maus-sylter-tide-whisky-single-cask-6-month-in-the-nordsee-gereift.html,Blaue Maus,4Y,/ 2015,"Sylter Tide Whisky, Single Cask, 6 Monate in der Nordsee gereift",- 40%
https://www.whisky.com/whisky-database/details/blaue-maus-6.html,Blaue Maus,9Y,/ 2018,,- 40%
https://www.whisky.com/whisky-database/details/blaue-maus.html,Blaue Maus,20Y,/ 2008,,- 40%
https://www.whisky.com/whisky-database/details/blaue-maus-8.html,Blaue Maus,30Y,/ 2020,,- 42.5%
https://www.whisky.com/whisky-database/details/bookers-5.html,Booker‘s,6Y,,,- 62%
https://www.whisky.com/whisky-database/details/bookers-kentucky-bourbon-with-wooden-case.html,Booker‘s,6Y,/ 2015,Kentucky Bourbon mit Holzkiste,- 64%
https://www.whisky.com/whisky-database/details/bookers-15.html,Booker‘s,6Y,/ 2021,,- 62.7%
https://www.whisky.com/whisky-database/details/boplaas-1880-1880-tawny-cask.html,Boplaas 1880,6Y,,1880 Tawny Cask,- 43%
https://www.whisky.com/whisky-database/details/boplaas-1880-boplaas-1880-tawny-cask.html,Boplaas 1880,6Y,,Tawny Cask,- 43%
https://www.whisky.com/whisky-database/details/bowmore-cask-collection-darkest-dusk-dawn.html,Bowmore,,,Cask Collection - Darkest / Dusk / Dawn,- 48.2%
https://www.whisky.com/whisky-database/details/bowmore-legend-alte-ausst-mit-moewenszene.html,Bowmore,,,"Legend, old bottling",- 40%
https://www.whisky.com/whisky-database/details/bowmore-surf-old-bottling-glass-printed-label-blue-dose.html,Bowmore,,,"Surf alte Ausführung Glass Printed Label, blaue Dose",- 43%
https://www.whisky.com/whisky-database/details/bowmore-vault-no-1-edition-ii-1.html,Bowmore,,,Vault No. 1 - Edition II,- 50.1%
https://www.whisky.com/whisky-database/details/bowmore-feis-ile-2013.html,Bowmore,,/ 2013,Feis Ile 2013,- 56.5%
https://www.whisky.com/whisky-database/details/bowmore-83.html,Bowmore,,,,- 43%
https://www.whisky.com/whisky-database/details/bowmore-the-bottling-5.html,Bowmore,,/ 2011,the bottling 5,- 52.9%
https://www.whisky.com/whisky-database/details/bowmore-d3d7e217d8.html,Bowmore,5Y,/ 2019,,- 46%
https://www.whisky.com/whisky-database/details/bowmore-feis-ile-1.html,Bowmore,8Y,/ 2008,Feis Ile,- 57.4%
https://www.whisky.com/whisky-database/details/bowmore-sherriffs.html,Bowmore,8Y,,Sherriff's,- 41%
https://www.whisky.com/whisky-database/details/bowmore-the-cope-stone.html,Bowmore,8Y,,The Cope Stone,- 59.9%
https://www.whisky.com/whisky-database/details/bowmore-cask-1125.html,Bowmore,8Y,/ 2010,Cask 1125,- 59%
https://www.whisky.com/whisky-database/details/bowmore-cask-1126.html,Bowmore,8Y,/ 2010,Cask 1126,- 59.9%
https://www.whisky.com/whisky-database/details/bowmore-latour-pauillac.html,Bowmore,8Y,,Latour-Pauillac,- 46%
https://www.whisky.com/whisky-database/details/bowmore-a30c7582a2.html,Bowmore,9Y,,,- 40%
https://www.whisky.com/whisky-database/details/bowmore-the-devils-casks-ii.html,Bowmore,10Y,,The Devil's Casks II,- 56.3%
https://www.whisky.com/whisky-database/details/bowmore-bourbonsyrah-1.html,Bowmore,10Y,,Bourbon/Syrah,- 46%
https://www.whisky.com/whisky-database/details/bowmore-selection-no-7.html,Bowmore,10Y,,Selection No. 7,- 60.5%
https://www.whisky.com/whisky-database/details/bowmore-48.html,Bowmore,12Y,,,- 43%
https://www.whisky.com/whisky-database/details/bowmore-old-duty-free-casing.html,Bowmore,12Y,,alte Duty Free Ausstattung,- 43%
https://www.whisky.com/whisky-database/details/bowmore-old-casing.html,Bowmore,12Y,,old Casing,- 43%
https://www.whisky.com/whisky-database/details/bowmore-mit-3-minis-legend15j17j.html,Bowmore,12Y,,with 3 Minis Legend/15J/17J,- 40%
https://www.whisky.com/whisky-database/details/bowmore-hl.html,Bowmore,12Y,/ 2015,HL,- 50%
https://www.whisky.com/whisky-database/details/bowmore-2.html,Bowmore,13Y,/ 2002,,- 46%
https://www.whisky.com/whisky-database/details/bowmore-c4d41a1b45.html,Bowmore,13Y,/ 2009,,- 55.8%
https://www.whisky.com/whisky-database/details/bowmore-the-maltman-2.html,Bowmore,13Y,,,- 46%
https://www.whisky.com/whisky-database/details/bowmore-4.html,Bowmore,13Y,/ 2012,,- 46%
https://www.whisky.com/whisky-database/details/bowmore-d947da9e0a.html,Bowmore,13Y,/ 2014,,- 46%
https://www.whisky.com/whisky-database/details/bowmore-surf-and-turf-bbq.html,Bowmore,14Y,,Surf and Turf BBQ,- 58.3%
https://www.whisky.com/whisky-database/details/bowmore-80.html,Bowmore,15Y,,,- 50%
https://www.whisky.com/whisky-database/details/bowmore-mit-3-minis-legend12j17j.html,Bowmore,15Y,,mit 3 Minis Legend/12J/17J,- 43%
https://www.whisky.com/whisky-database/details/bowmore-mit-taschenflasche.html,Bowmore,15Y,,mit Taschenflasche,- 43%
https://www.whisky.com/whisky-database/details/bowmore-feis-ile-2019.html,Bowmore,15Y,/ 2019,Feis Ile 2019,- 51.7%
https://www.whisky.com/whisky-database/details/bowmore-bicentenary.html,Bowmore,15Y,/ 1979,Bicentenary,- 43%
https://www.whisky.com/whisky-database/details/bowmore-from-cask-single-cask.html,Bowmore,16Y,,vom Fass / Single Cask,- 46%
https://www.whisky.com/whisky-database/details/bowmore-55.html,Bowmore,16Y,/ 2013,,- 53.2%
https://www.whisky.com/whisky-database/details/bowmore-bw8-elements-of-islay.html,Bowmore,16Y,/ 2020,Bw8 - Elements of Islay,- 51.2%
https://www.whisky.com/whisky-database/details/bowmore-glass-printed-label.html,Bowmore,17Y,,glass printed label,- 43%
https://www.whisky.com/whisky-database/details/bowmore-with-kugelschreiber-cross-pen.html,Bowmore,17Y,,with Kugelschreiber (Cross-Pen),- 43%
https://www.whisky.com/whisky-database/details/bowmore-e3b1d65046.html,Bowmore,19Y,,,- 48.9%
https://www.whisky.com/whisky-database/details/bowmore-8b710d1148.html,Bowmore,20Y,/ 1996,,- 52.6%
https://www.whisky.com/whisky-database/details/bowmore-ab395db457.html,Bowmore,21Y,,,- 51.5%
https://www.whisky.com/whisky-database/details/bowmore-individual-cask-bottling.html,Bowmore,21Y,/ 2012,Individual Cask Bottling,- 55%
https://www.whisky.com/whisky-database/details/bowmore-11.html,Bowmore,23Y,/ 2009,,- 51%
https://www.whisky.com/whisky-database/details/braeval-20.html,Braeval,12Y,/ 2011,,- 43%
https://www.whisky.com/whisky-database/details/braeval-15.html,Braeval,12Y,/ 2012,,- 46%
https://www.whisky.com/whisky-database/details/braeval-30.html,Braeval,15Y,/ 2013,,- 43%
https://www.whisky.com/whisky-database/details/braeval-the-distillery-reserve-collection.html,Braeval,17Y,/ 2019,The Distillery Reserve Collection,- 56.4%
https://www.whisky.com/whisky-database/details/braeval-45.html,Braeval,19Y,/ 2017,,- 51.5%
https://www.whisky.com/whisky-database/details/braeval-8.html,Braeval,20Y,,,- 43%
https://www.whisky.com/whisky-database/details/braeval-braes-of-glenlivet-6.html,Braeval,30Y,/ 2019,Braes of Glenlivet,- 56%
https://www.whisky.com/whisky-database/details/brigantia-islay-cask-finish.html,Brigantia,5Y,/ 2021,Islay Cask Finish,- 46%
https://www.whisky.com/whisky-database/details/brigantia-limited-edition.html,Brigantia,8Y,/ 2021,Limited Edition,- 44%
https://www.whisky.com/whisky-database/details/brora-17.html,Brora,26Y,/ 2006,,- 48%
https://www.whisky.com/whisky-database/details/brora-13th-release.html,Brora,35Y,/ 2014,13th Release,- 48.6%
https://www.whisky.com/whisky-database/details/brora-30.html,Brora,38Y,/ 2016,,- 48.6%
https://www.whisky.com/whisky-database/details/brugal-1888-ron-gran-reserva.html,Brugal,,,1888 Ron Gran Reserva,- 40%
https://www.whisky.com/whisky-database/details/brugal-1888-ron-gran-reserva-laterne.html,Brugal,,,1888 Ron Gran Reserva Laterne,- 40%
https://www.whisky.com/whisky-database/details/bruichladdich-full-strength-madeira-finish.html,Bruichladdich,,,Full Strength Madeira Finish,- 56.5%
https://www.whisky.com/whisky-database/details/bruichladdich-scottish-barley-1.html,Bruichladdich,,,Scottish Barley,- 50%
https://www.whisky.com/whisky-database/details/bruichladdich-the-laddie-classic.html,Bruichladdich,,,The Laddie Classic,- 46%
https://www.whisky.com/whisky-database/details/bruichladdich-waves-the-rhinns-edition.html,Bruichladdich,,,Waves The Rhinns Edition,- 46%
https://www.whisky.com/whisky-database/details/bruichladdich-69.html,Bruichladdich,,/ 2016,,- 56.2%
https://www.whisky.com/whisky-database/details/bruichladdich-the-coming-of-age.html,Bruichladdich,,/ 2011,The Coming of Age,- 58.7%
https://www.whisky.com/whisky-database/details/bruichladdich-68.html,Bruichladdich,,/ 2016,,- 46%
https://www.whisky.com/whisky-database/details/bruichladdich-calvados-cask.html,Bruichladdich,6Y,/ 2011,Calvados Cask,- 55.8%
https://www.whisky.com/whisky-database/details/bruichladdich-festival-bottling-renaissance.html,Bruichladdich,9Y,,Festival Bottling Renaissance,- 46%
https://www.whisky.com/whisky-database/details/bruichladdich-micro-provenance-rum.html,Bruichladdich,9Y,/ 2011,Micro-Provenance Rum,- 48%
https://www.whisky.com/whisky-database/details/bruichladdich-14.html,Bruichladdich,9Y,/ 2013,,- 50.3%
https://www.whisky.com/whisky-database/details/bruichladdich-2008-ig-bere-barley.html,Bruichladdich,9Y,/ 2017,2008_IG_Bere_Barley,- 59.2%
https://www.whisky.com/whisky-database/details/bruichladdich-the-coopers-choice.html,Bruichladdich,10Y,/ 2015,The Coopers Choice,- 46%
https://www.whisky.com/whisky-database/details/bruichladdich-lord-of-islay.html,Bruichladdich,10Y,/ 2017,Lord of Islay,- 55.1%
https://www.whisky.com/whisky-database/details/bruichladdich-72.html,Bruichladdich,11Y,/ 2016,,- 48.4%
https://www.whisky.com/whisky-database/details/bruichladdich-2021-micro-provenance-serie-bereribera-cask.html,Bruichladdich,11Y,/ 2021,Micro Provenance Serie - Bere/Ribera Cask,- 62.3%
https://www.whisky.com/whisky-database/details/bruichladdich-micro-provenance-manzanilla-sherry.html,Bruichladdich,12Y,/ 2011,Micro-Provenance Manzanilla Sherry,- 55.8%
https://www.whisky.com/whisky-database/details/bruichladdich-rest-be-thankful.html,Bruichladdich,12Y,/ 2015,Rest & Be Thankful,- 64.1%
https://www.whisky.com/whisky-database/details/bruichladdich-ochdach-aon.html,Bruichladdich,12Y,/ 2015,Ochdach Aon,- 54.6%
https://www.whisky.com/whisky-database/details/bruichladdich-the-valentines-kiss.html,Bruichladdich,12Y,/ 2015,The Valentines Kiss,- 56.2%
https://www.whisky.com/whisky-database/details/bruichladdich-smws-2374-punchy-wacky-ashy.html,Bruichladdich,12Y,,"SMWS 23.74 Punchy, wacky, ashy!",- 62%
https://www.whisky.com/whisky-database/details/bruichladdich-daracha.html,Bruichladdich,12Y,/ 2018,DARACHA,- 60%
https://www.whisky.com/whisky-database/details/bruichladdich-66.html,Bruichladdich,13Y,/ 2016,,- 52.5%
https://www.whisky.com/whisky-database/details/bruichladdich-links-vi-carnoustie.html,Bruichladdich,14Y,,Links VII - Carnoustie,- 46%
https://www.whisky.com/whisky-database/details/bruichladdich-links-vii-k-club.html,Bruichladdich,14Y,,Links VII - K Club,- 46%
https://www.whisky.com/whisky-database/details/bruichladdich-the-laddie-valinch-4.html,Bruichladdich,14Y,,The Laddie Valinch,- 63.5%
https://www.whisky.com/whisky-database/details/bruichladdich-wmdii-yellow-submarine-2nd-edition.html,Bruichladdich,14Y,/ 2005,"WMDII Yellow Submarine, 2nd Edition",- 46%
https://www.whisky.com/whisky-database/details/bruichladdich-warehouse-tasting-exclusive-dunlossit-trun.html,Bruichladdich,14Y,/ 2022,Warehouse Tasting Exclusive Dunlossit Trun,- 56%
https://www.whisky.com/whisky-database/details/bruichladdich-rum-finish.html,Bruichladdich,15Y,,Rum Finish,- 46%
https://www.whisky.com/whisky-database/details/bruichladdich-1991.html,Bruichladdich,16Y,/ 2007,,- 49.4%
https://www.whisky.com/whisky-database/details/bruichladdich-special-bottling-for-sv-tonne-kraft-rhenania-ev.html,Bruichladdich,16Y,/ 2009,Sonderabfüllung für SV Tonne-Kraft Rhenania e.V.,- 51.3%
https://www.whisky.com/whisky-database/details/bruichladdich-73.html,Bruichladdich,18Y,/ 1995,,- 54.2%
https://www.whisky.com/whisky-database/details/bruichladdich-33.html,Bruichladdich,18Y,/ 2011,Micro-Provenance,- 51.6%
https://www.whisky.com/whisky-database/details/bruichladdich-landmark-edition-2.html,Bruichladdich,18Y,/ 2021,Landmark Edition #2,- 61%
https://www.whisky.com/whisky-database/details/bruichladdich-harvest-home-valinch.html,Bruichladdich,21Y,/ 2013,Harvest Home Valinch,- 52.5%
https://www.whisky.com/whisky-database/details/bruichladdich-e8ef00e779.html,Bruichladdich,23Y,/ 2015,,- 53.3%
https://www.whisky.com/whisky-database/details/bruichladdich-58.html,Bruichladdich,23Y,/ 2016,,- 46%
https://www.whisky.com/whisky-database/details/bruichladdich-82.html,Bruichladdich,23Y,/ 2017,,- 47%
https://www.whisky.com/whisky-database/details/bruichladdich-85.html,Bruichladdich,26Y,/ 2016,,- 53.4%
https://www.whisky.com/whisky-database/details/bruichladdich-private-cask-c-rentrop.html,Bruichladdich,26Y,/ 2019,Private Cask C. Rentrop,- 47.6%
https://www.whisky.com/whisky-database/details/bruichladdich-black-art-081.html,Bruichladdich,26Y,/ 2020,Black Art 08.1,- 45.1%
https://www.whisky.com/whisky-database/details/unknown-buair-an-diabhail-of-islay-tempt-the-devil-vol-ii.html,Buair an Diabhail of Islay,,/ 2012,tempt the devil vol. II,- 57.9%
https://www.whisky.com/whisky-database/details/buair-an-diabhail-of-islay-vol-iii-the-whisky-chamber.html,Buair an Diabhail of Islay,,/ 2019,Vol. III,- 56.9%
https://www.whisky.com/whisky-database/details/buair-an-diabhail-of-islay-tempt-the-devil-vol-xi.html,Buair an Diabhail of Islay,10Y,/ 2016,- Tempt the devil vol. XI,- 57.9%
https://www.whisky.com/whisky-database/details/buckingham-palace-coronation-gin.html,Buckingham Palace,,/ 2023,Coronation Gin,- 40%
https://www.whisky.com/whisky-database/details/bulleit-barrel-strength-batch-03-frontier-whiskey.html,Bulleit,,,Barrel Strength / Batch 03 / Frontier Whiskey,- 61.7%
https://www.whisky.com/whisky-database/details/bunnahabhain-ceobanach-2.html,Bunnahabhain,,,Ceòbanach,- 46.3%
https://www.whisky.com/whisky-database/details/bunnahabhain-geobanach-batch-2.html,Bunnahabhain,,,"Geobanach, batch 2",- 46.3%
https://www.whisky.com/whisky-database/details/bunnahabhain-stiuireadair-with-tumbler-1.html,Bunnahabhain,,,Stiúireadair - mit Tumbler,- 46.3%
https://www.whisky.com/whisky-database/details/bunnahabhain-blowing-on-a-sea-breeze.html,Bunnahabhain,,/ 2015,Blowing on a Sea Breeze,- 46%
https://www.whisky.com/whisky-database/details/bunnahabhain-mos.html,Bunnahabhain,,/ 2009,MoS,- 55.3%
https://www.whisky.com/whisky-database/details/bunnahabhain-20a29f85c1.html,Bunnahabhain,,/ 2014,,- 43%
https://www.whisky.com/whisky-database/details/bunnahabhain-moine-single-cask-seasons.html,Bunnahabhain,,/ 2016,Moine Single Cask Seasons,- 55.9%
https://www.whisky.com/whisky-database/details/bunnahabhain-2015-hand-filled-exclusive.html,Bunnahabhain,3Y,/ 2015,2015 Hand-filled Exclusive,- 61.4%
https://www.whisky.com/whisky-database/details/bunnahabhain-staoisha-8.html,Bunnahabhain,3Y,/ 2022,Staoisha,- 61.2%
https://www.whisky.com/whisky-database/details/bunnahabhain-oloroso-sherry-1.html,Bunnahabhain,4Y,/ 2010,Oloroso Sherry,- 55.9%
https://www.whisky.com/whisky-database/details/bunnahabhain-moine-2007.html,Bunnahabhain,4Y,/ 2012,Moine 2007 -,- 46%
https://www.whisky.com/whisky-database/details/bunnahabhain-bunnahabhain-stoisha-2014-2018-rieggers-selection.html,Bunnahabhain,4Y,/ 2018,Bunnahabhain Stoisha 2014 / 2018 Rieggers Selection,- 46.3%
